"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R57X6DTF","journalArticle","2020","Jonsson, Robert H.; Aruquipa, David Q.; Casals, Marc; Kempf, Achim; Martín-Martínez, Eduardo","Communication through quantum fields near a black hole","arXiv:2002.05482 [gr-qc, physics:quant-ph]","","","10.1103/PhysRevD.101.125005","http://arxiv.org/abs/2002.05482","We study the quantum channel between two localized first-quantized systems that communicate in 3+1 dimensional Schwarzschild spacetime via a quantum field. We analyze the information carrying capacity of direct and black hole-orbiting null geodesics as well as of the timelike contributions that arise because the strong Huygens principle does not hold on the Schwarzschild background. We find, in particular, that the non-direct-null and timelike contributions, which do not possess an analog on Minkowski spacetime, can dominate over the direct null contributions. We cover the cases of both geodesic and accelerated emitters. Technically, we apply tools previously designed for the study of wave propagation in curved spacetimes to a relativistic quantum information communication setup, first for generic spacetimes, and then for the case of Schwarzschild spacetime in particular.","2020-06-09","2020-02-15 16:17:19","2024-02-18 13:41:48","2020-02-15 16:17:19","125005","","12","101","","Phys. Rev. D","","","","","","","","","","","INSPIRE","1780116","arXiv.org","","31 citations (INSPIRE 2024/2/18) 20 citations w/o self (INSPIRE 2024/2/18) arXiv:2002.05482 [quant-ph] Citation Key: Jonsson:2020npo","","/home/nchagnet/Zotero/storage/WSSY27V8/Jonsson2020npo.pdf","","","General Relativity and Quantum Cosmology; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C33DBA9Z","journalArticle","2019","Cresswell, Jesse C.","Quantum Information Approaches to Quantum Gravity","","","","","http://arxiv.org/abs/1909.13347","In this thesis we apply techniques from quantum information theory to study quantum gravity within the framework of the anti-de Sitter / conformal field theory correspondence (AdS/CFT). Through AdS/CFT, progress has been made in understanding the structure of entanglement in quantum field theories, and in how gravitational physics can emerge from these structures. However, this understanding is far from complete and will require the development of new tools to quantify correlations in CFT. This thesis presents refinements of a duality between operator product expansion (OPE) blocks in the CFT, giving the contribution of a conformal family to the OPE, and geodesic integrated fields in AdS which are diffeomorphism invariant quantities. This duality was originally discovered in the maximally symmetric setting of pure AdS dual to the CFT ground state. In less symmetric states the duality must be modified. Working with excited states within AdS$_3$/CFT$_2$, this thesis shows how the OPE block decomposes into more fine-grained CFT observables that are dual to AdS fields integrated over non-minimal geodesics. Additionally, this thesis contains results on the dynamics of entanglement measures for general quantum systems. Results are presented for the family of quantum R\'enyi entropies and entanglement negativity. R\'enyi entropies are studied for general dynamics by imposing special initial conditions. Around pure, separable initial states, all R\'enyi entropies grow with the same timescale at leading, and next-to-leading order. Mathematical tools are developed for the differentiation of non-analytic matrix functions with respect to constrained arguments and are used to construct analytic expressions for derivatives of negativity. We establish bounds on the rate of change of state distinguishability and the rate of entanglement growth for closed systems. Note: Abstract shortened.","2019-11","2020-02-16 20:18:43","2023-10-09 07:44:18","2020-02-16 20:18:43","","","","","","arXiv:1909.13347 [hep-th]","","","","","","","","","","","INSPIRE","1756806","arXiv.org","","0 citations (INSPIRE 2022/6/24) 0 citations w/o self (INSPIRE 2022/6/24) arXiv:1909.13347 [hep-th] Citation Key: Cresswell:2019mqw","","/home/nchagnet/Zotero/storage/ZYMHHDYT/Cresswell2019mqw.pdf","","","High Energy Physics - Theory; Quantum Physics; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RXK2MUJQ","journalArticle","2018","Casares, Pablo Antonio Moreno","A review on Loop Quantum Gravity","","","","","http://arxiv.org/abs/1808.01252","The aim of this dissertation is to review `Loop Quantum Gravity', explaining the main structure of the theory and indicating its main open issues. We will develop the two main lines of research for the theory: the canonical quantization (first two chapters) and spin foams (third). The final chapter will be devoted to studying some of the problems of the theory and what things remain to be developed. In chapter 3 we will also include an example of a simple calculation done in the frame of LQG: Schwarzschild black hole entropy.","2018-08-03","2020-02-16 20:19:13","2024-02-18 13:42:07","2020-02-16 20:19:13","","","","","","arXiv:1808.01252 [gr-qc]","","","","","","","","","","","INSPIRE","1684995","arXiv.org","","14 citations (INSPIRE 2024/2/18) 14 citations w/o self (INSPIRE 2024/2/18) arXiv:1808.01252 [gr-qc] Citation Key: Casares:2018duc","","/home/nchagnet/Zotero/storage/A4WSK4R8/Casares2018duc.pdf","","","⛔ No DOI found; General Relativity and Quantum Cosmology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EA88SAL8","journalArticle","2011","Esposito, Giampiero","An introduction to quantum gravity","","","","","http://arxiv.org/abs/1108.3269","Quantum gravity was born as that branch of modern theoretical physics that tries to unify its guiding principles, i.e., quantum mechanics and general relativity. Nowadays it is providing new insight into the unification of all fundamental interactions, while giving rise to new developments in mathematics. The various competing theories, e.g. string theory and loop quantum gravity, have still to be checked against observations. We review the classical and quantum foundations necessary to study field-theory approaches to quantum gravity, the passage from old to new unification in quantum field theory, canonical quantum gravity, the use of functional integrals, the properties of gravitational instantons, the use of spectral zeta-functions in the quantum theory of the universe, Hawking radiation, some theoretical achievements and some key experimental issues.","2011-08-16","2020-02-16 20:19:43","2023-10-09 07:44:16","2020-02-16 20:19:43","","","","","","arXiv:1108.3269 [hep-th]","","","","","","","","","","","INSPIRE","924147","arXiv.org","","29 citations (INSPIRE 2023/3/31) 24 citations w/o self (INSPIRE 2023/3/31) arXiv:1108.3269 [hep-th] Citation Key: Esposito:2011rx","","/home/nchagnet/Zotero/storage/NCB4B4WW/Esposito2011rx.pdf","","","General Relativity and Quantum Cosmology; High Energy Physics - Theory; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6DQVGJY","journalArticle","2019","Patmiou, Maria; Karpov, V. G.","Qualitative methods in condensed matter physics","arXiv:1912.02126 [cond-mat, physics:physics]","","","","http://arxiv.org/abs/1912.02126","Expanding on our former hypothesis that, in the current information age, teaching physics should become more intuition-based and aiming at pattern recognition skills, we present multiple examples of qualitative methods in condensed matter physics. They include the subjects of phonons, thermal and electronic properties of matter, electron-phonon interactions and some properties of semiconductors.","2019-12-18","2020-02-16 20:20:19","2023-10-09 07:44:15","2020-02-16 20:20:19","","","","","","","","","","","","","","","","","","","arXiv.org","","arXiv: 1912.02126","","/home/nchagnet/Zotero/storage/8Z9PFFPT/patmiou2019.pdf","","mustread","⛔ No DOI found; ⛔ No INSPIRE recid found; Condensed Matter - Other Condensed Matter; Physics - Physics Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WKKR5S8","journalArticle","2020","Doyon, Benjamin","Lecture notes on Generalised Hydrodynamics","arXiv:1912.08496 [cond-mat, physics:hep-th, physics:math-ph]","","","10.21468/SciPostPhysLectNotes.18","http://arxiv.org/abs/1912.08496","These are lecture notes for a series of lectures given at the Les Houches Summer School on Integrability in Atomic and Condensed Matter Physics, 30 July to 24 August 2018. The same series of lectures has also been given at the Tokyo Institute of Technology, October 2019. I overview in a pedagogical fashion the main aspects of the theory of generalised hydrodynamics, a hydrodynamic theory for quantum and classical many-body integrable systems. Only very basic knowledge of hydrodynamics and integrable systems is assumed.","2020-08-28","2020-02-16 20:20:32","2024-02-18 13:41:45","2020-02-16 20:20:32","1","","","18","","SciPost Phys. Lect. Notes","","","","","","","","","","","INSPIRE","1771543","arXiv.org","","97 citations (INSPIRE 2024/2/18) 80 citations w/o self (INSPIRE 2024/2/18) arXiv:1912.08496 [cond-mat.stat-mech] Citation Key: Doyon:2019nhl","","/home/nchagnet/Zotero/storage/QT4CCDLX/Doyon2019nhl.pdf","","mustread","Condensed Matter - Statistical Mechanics; High Energy Physics - Theory; Mathematical Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9KH764X","journalArticle","2020","Biamonte, Jacob","Lectures on Quantum Tensor Networks","arXiv:1912.10049 [cond-mat, physics:math-ph, physics:quant-ph]","","","","http://arxiv.org/abs/1912.10049","Situated as a language between computer science, quantum physics and mathematics, tensor network theory has steadily grown in popularity and can now be found in applications ranging across the entire field of quantum information processing. This book aims to present the best contemporary practices in the use of tensor networks as a reasoning tool, placing quantum states, operators and processes on the same compositional footing. The book has 7 parts and over 40 subsections which took shape in over a decade of teaching. In addition to covering the foundations, the book covers important applications such as matrix product states, open quantum systems and entanglement $-$ all cast into the diagrammatic tensor network language. The intended audience includes those in quantum information science wishing to learn about tensor networks. It includes scientists who have employed tensor networks in their modeling codes who have interest in the tools graphical reasoning capacity. The audience further includes the graduate student researcher, whom with some effort, should find this book accessible. I would appreciate it if you emailed me about any mistakes or typos you find.","2020-01-04","2020-02-16 20:21:13","2024-02-18 13:41:52","2020-02-16 20:21:13","","","","","","","","","","","","","","","","","","","arXiv.org","","33 citations (INSPIRE 2024/2/18) 30 citations w/o self (INSPIRE 2024/2/18) ZSCC: NoCitationData[s0]  arXiv: 1912.10049","","/home/nchagnet/Zotero/storage/FPG9G2IC/biamonte2020.pdf","","","⛔ No DOI found; Condensed Matter - Strongly Correlated Electrons; Mathematical Physics; Mathematics - Category Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QY66843V","journalArticle","2019","Lewin, Mathieu; Lieb, Elliott H.; Seiringer, Robert","Universal Functionals in Density Functional Theory","","","","10.1007/978-3-031-22340-2_3","http://arxiv.org/abs/1912.10424","In this chapter we first review the Levy-Lieb functional, which gives the lowest kinetic and interaction energy that can be reached with all possible quantum states having a given density. We discuss two possible convex generalizations of this functional, corresponding to using mixed canonical and grand-canonical states, respectively. We present some recent works about the local density approximation, in which the functionals get replaced by purely local functionals constructed using the uniform electron gas energy per unit volume. We then review the known upper and lower bounds on the Levy-Lieb functionals. We start with the kinetic energy alone, then turn to the classical interaction alone, before we are able to put everything together. An appendix is devoted to the Hohenberg-Kohn theorem and the role of many-body unique continuation in its proof.","2019-12-22","2020-02-16 20:22:07","2024-02-18 13:41:56","2020-02-16 20:22:07","","","","","","arXiv:1912.10424 [math-ph]","","","","","","","","","","","INSPIRE","2150369","arXiv.org","","7 citations (INSPIRE 2024/2/18) 7 citations w/o self (INSPIRE 2024/2/18) arXiv:1912.10424 [math-ph] Citation Key: Lewin:2019arp","","/home/nchagnet/Zotero/storage/CNNQQW2M/lewin2019.pdf","","","⛔ No DOI found; Condensed Matter - Strongly Correlated Electrons; Mathematical Physics; Physics - Chemical Physics; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XTXDCLUU","journalArticle","2002","Varma, C. M.; Nussinov, Z.; van Saarloos, W.","Singular Fermi Liquids","Physics Reports","","03701573","10.1016/S0370-1573(01)00060-6","http://arxiv.org/abs/cond-mat/0103393","An introductory survey of the theoretical ideas and calculations and the experimental results which depart from Landau Fermi-liquids is presented. Common themes and possible routes to the singularities leading to the breakdown of Landau Fermi liquids are categorized following an elementary discussion of the theory. Soluble examples of Singular Fermi liquids (often called Non-Fermi liquids) include models of impurities in metals with special symmetries and one-dimensional interacting fermions. A review of these is followed by a discussion of Singular Fermi liquids in a wide variety of experimental situations and theoretical models. These include the effects of low-energy collective fluctuations, gauge fields due either to symmetries in the hamiltonian or possible dynamically generated symmetries, fluctuations around quantum critical points, the normal state of high temperature superconductors and the two-dimensional metallic state. For the last three systems, the principal experimental results are summarized and the outstanding theoretical issues highlighted.","2002-05","2020-02-17 11:15:44","2024-02-18 13:42:57","2020-02-17 11:15:44","267-417","","5-6","361","","Physics Reports","","","","","","","","","","","","","arXiv.org","","259 citations (CrossRef 2024/2/18) tex.ids: varma2002a, varma2002b arXiv: cond-mat/0103393","","/home/nchagnet/Zotero/storage/TZ4BDYUN/varma2002.pdf; /home/nchagnet/Zotero/storage/I6GZJHMP/varma2002.pdf; /home/nchagnet/Zotero/storage/KS2C3KD3/varma2002.pdf","","To Read","⛔ No INSPIRE recid found; Condensed Matter - Disordered Systems and Neural Networks; Condensed Matter - Strongly Correlated Electrons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BX84QNQV","journalArticle","2019","Tay, Daniel","An introduction to Eigenvalue Thermalization Hypothesis (ETH) in Conformal Field Theory (CFT)","","","","","","This term paper presents a brief introduction to the Eigenvalue Thermalization Hypothesis (ETH) in Conformal Field Theory (CFT). The paper begins with a brief overview of CFT, with an emphasis on the use of Operator Product Expansions (OPEs). Next, this paper provides a brief explanation of the motivation for ETH, with a particular emphasis on the diﬀerences between classical and quantum systems. Finally, this term paper provides a quick summary of the main results of recent groundbreaking work on ETH applied to CFT.","2019","2020-02-18 07:45:19","2023-10-09 07:44:08","","24","","","","","","","","","","","","","en","","","","","Zotero","","","","/home/nchagnet/Zotero/storage/LQVWAIDG/tay2019.pdf","","To Read","⛔ No DOI found; ⛔ No INSPIRE recid found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITUPVD7M","journalArticle","2020","Aguero-Santacruz, Raul; Bermudez, David","Hawking radiation in optics and beyond","arXiv:2002.07907 [gr-qc, physics:quant-ph]","","","10.1098/rsta.2019.0223","http://arxiv.org/abs/2002.07907","Hawking radiation was originally proposed in astrophysics, but it has been generalized and extended to other physical systems receiving the name of analogue Hawking radiation. In the last two decades, several attempts have been made to measure it in a laboratory, one of the most successful systems is in optics. Light interacting in a dielectric material causes an analogue Hawking effect, in fact, its stimulated version has already been detected and the search for the spontaneous signal is currently ongoing. We briefly review the general derivation of Hawking radiation, then we focus on the optical analogue and present some novel numerical results. Finally, we call for a generalization of the term Hawking radiation.","2020-08-07","2020-02-20 07:36:58","2023-10-09 07:44:06","2020-02-20 07:36:58","20190223","","2177","378","","Phil. Trans. Roy. Soc. Lond. A","","","","","","","","","","","INSPIRE","1781411","arXiv.org","","10 citations (INSPIRE 2023/8/4) 10 citations w/o self (INSPIRE 2023/8/4) arXiv:2002.07907 [gr-qc] Citation Key: Aguero-Santacruz:2020krw","","/home/nchagnet/Zotero/storage/B9C3ANAX/Aguero-Santacruz2020krw.pdf","","","General Relativity and Quantum Cosmology; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZNFKRT3","journalArticle","2010","Van Raamsdonk, Mark","Building up spacetime with quantum entanglement","International Journal of Modern Physics D","","0218-2718, 1793-6594","10.1142/S0218271810018529","http://arxiv.org/abs/1005.3035","In this essay, we argue that the emergence of classically connected spacetimes is intimately related to the quantum entanglement of degrees of freedom in a non-perturbative description of quantum gravity. Disentangling the degrees of freedom associated with two regions of spacetime results in these regions pulling apart and pinching off from each other in a way that can be quantified by standard measures of entanglement.","2010","2020-02-20 07:39:14","2024-02-18 13:42:42","2020-02-20 07:39:14","2323-2329","","14","42","","Gen. Rel. Grav.","","","","","","","","","","","INSPIRE","855413","arXiv.org","","993 citations (INSPIRE 2024/2/18) 978 citations w/o self (INSPIRE 2024/2/18) arXiv:1005.3035 [hep-th] Citation Key: VanRaamsdonk:2010pw","","/home/nchagnet/Zotero/storage/HIC7G497/VanRaamsdonk2010pw.pdf","","","General Relativity and Quantum Cosmology; High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUWGFRYZ","journalArticle","2020","Dai, De-Chang; Minic, Djordje; Stojkovic, Dejan; Fu, Changbo","Testing ER=EPR","arXiv:2002.08178 [gr-qc, physics:hep-ph, physics:hep-th]","","","10.1103/PhysRevD.102.066004","http://arxiv.org/abs/2002.08178","We discuss a few tests of the ER=EPR proposal. We consider certain conceptual issues as well as explicit physical examples that could be experimentally realized. In particular, we discuss the role of the Bell bounds, the large N limit, as well as the consistency of certain theoretical assumptions underlying the ER=EPR proposal. As explicit tests of the ER=EPR proposal we consider limits coming from the entropy-energy relation and certain limits coming from measurements of the speed of light as well as measurements of effective weights of entangled states. We also discuss various caveats of such experimental tests of the ER=EPR proposal.","2020-09-16","2020-02-20 07:40:58","2023-10-09 07:44:05","2020-02-20 07:40:58","066004","","6","102","","Phys. Rev. D","","","","","","","","","","","INSPIRE","1781434","arXiv.org","","14 citations (INSPIRE 2023/10/2) 9 citations w/o self (INSPIRE 2023/10/2) arXiv:2002.08178 [hep-th] Citation Key: Dai:2020ffw","","/home/nchagnet/Zotero/storage/R36FQK5E/Dai2020ffw.pdf","","","General Relativity and Quantum Cosmology; High Energy Physics - Theory; High Energy Physics - Phenomenology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6KE4WDS","journalArticle","2018","Banerjee, Pinaki","ST4 Lectures on Assorted Topics in AdS3/CFT2","","","","","","These lecture notes can broadly be divided in three parts : overview, basics and recent developments. In the ﬁrst part gauge/gravity duality is reviewed with motivations, “derivation” and the prescription. Second part deals with basic of AdS3 and CFT2 and the related thermodynamics. I also discuss Cardy formula, BTZ black hole entropy and Hawking-Page transition in this section. Finally the last part is based on some selected current activities in this area which include conformal blocks, geodesic Witten diagrams and Cardy-like formula for three point functions in AdS3/CFT2 context. These notes are based on lectures delivered at Student Talks on Trending Topics in Theory (ST4) 2018, held at the National institute for Science Education and Research, Bhubaneshwar.","2018","2020-02-20 11:01:18","2023-10-09 07:44:04","","92","","","","","","","","","","","","","en","","","","","Zotero","","ZSCC: NoCitationData[s0]  tex.ids: banerjeea, banerjeeb, banerjeec, banerjeed","","/home/nchagnet/Zotero/storage/XW4X738N/banerjee2018.pdf","","","⛔ No DOI found; ⛔ No INSPIRE recid found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCXC7KNH","journalArticle","2020","Piroli, Lorenzo; Sünderhauf, Christoph; Qi, Xiao-Liang","A Random Unitary Circuit Model for Black Hole Evaporation","arXiv:2002.09236 [cond-mat, physics:hep-th, physics:quant-ph]","","","10.1007/JHEP04(2020)063","http://arxiv.org/abs/2002.09236","Inspired by the Hayden-Preskill protocol for black hole evaporation, we consider the dynamics of a quantum many-body qudit system coupled to an external environment, where the time evolution is driven by the continuous limit of certain $2$-local random unitary circuits. We study both cases where the unitaries are chosen with and without a conserved $U(1)$ charge and focus on two aspects of the dynamics. First, we study analytically and numerically the growth of the entanglement entropy of the system, showing that two different time scales appear: one is intrinsic to the internal dynamics (the scrambling time), while the other depends on the system-environment coupling. In the presence of a $U(1)$ conserved charge, we show that the entanglement follows a Page-like behavior in time: it begins to decrease in the middle stage of the ""evaporation"", and decreases monotonically afterwards. Second, we study the time needed to retrieve information initially injected in the system from measurements on the environment qudits. Based on explicit numerical computations, we characterize such time both when the retriever has control over the initial configuration or not, showing that different scales appear in the two cases.","2020-04-09","2020-02-24 07:42:34","2024-02-18 13:41:50","2020-02-24 07:42:34","063","","","04","","JHEP","","","","","","","","","","","INSPIRE","1781755","arXiv.org","","55 citations (INSPIRE 2024/2/18) 50 citations w/o self (INSPIRE 2024/2/18) arXiv:2002.09236 [hep-th] Citation Key: Piroli:2020dlx","","/home/nchagnet/Zotero/storage/UV99VGV6/Piroli2020dlx.pdf","","","Condensed Matter - Statistical Mechanics; High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LPGA76GN","journalArticle","2020","Kawai, Hikaru; Yokokura, Yuki","Black Hole as a Quantum Field Configuration","arXiv:2002.10331 [astro-ph, physics:gr-qc, physics:hep-ph, physics:hep-th]","","","10.3390/universe6060077","http://arxiv.org/abs/2002.10331","We describe 4D evaporating black holes as quantum field configurations by solving the semi-classical Einstein equation $G_{\mu\nu}=8\pi G \langle \psi|T_{\mu\nu}|\psi \rangle$ and quantum matter fields in a self-consistent manner. As the matter fields we consider $N$ massless free scalar fields ($N$ is large). We find a spherically symmetric self-consistent solution of the metric $g_{\mu\nu}$ and state $|\psi\rangle$. Here, $g_{\mu\nu}$ is locally $AdS_2\times S^2$ geometry, and $|\psi\rangle$ provides $\langle \psi|T_{\mu\nu}|\psi \rangle=\langle0|T_{\mu\nu}|0 \rangle+T_{\mu\nu}^{(\psi)}$, where $|0\rangle$ is the ground state of the matter fields in the metric and $T_{\mu\nu}^{(\psi)}$ consists of the excitation of s-waves that describe the collapsing matter and Hawking radiation with the ingoing negative energy flow. This object is supported by a large tangential pressure $\langle0|T^\theta{}_\theta|0 \rangle$ due to the vacuum fluctuation of the bound modes with large angular momenta. This describes the interior of the black hole when the back reaction of the evaporation is considered. The black hole is a compact object with a surface (instead of horizon) that looks like a conventional black hole from the outside and eventually evaporates without a singularity. If we count the number of self-consistent configurations $\{|\psi\rangle\}$, we reproduce the area law of the entropy. This tells that the information is carried by the s-waves inside the black hole. $|\psi\rangle$ also describes the process that the negative ingoing energy flow created with Hawking radiation is superposed on the collapsing matter to decrease the total energy while the total energy density remains positive. As a special case, we consider conformal matter fields and show that the interior metric is determined by the matter content of the theory, which leads to a new constraint to the matter content.","2020-06-04","2020-02-26 11:10:01","2023-10-09 07:44:02","2020-02-26 11:10:01","77","","6","6","","Universe","","","","","","","","","","","INSPIRE","1781974","arXiv.org","","18 citations (INSPIRE 2023/10/2) 10 citations w/o self (INSPIRE 2023/10/2) arXiv:2002.10331 [hep-th] Citation Key: Kawai:2020rmt","","/home/nchagnet/Zotero/storage/68SF7LD4/Kawai2020rmt.pdf","","","General Relativity and Quantum Cosmology; High Energy Physics - Theory; High Energy Physics - Phenomenology; Astrophysics - High Energy Astrophysical Phenomena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDRZBMKK","journalArticle","2020","Christou, Elliot; de Juan, Fernado; Krüger, Frank","Novel criticality of Dirac fermions in the presence of emergent gauge fields","arXiv:2002.10955 [cond-mat]","","","10.1103/PhysRevB.101.155121","http://arxiv.org/abs/2002.10955","We consider the role of spontaneous lattice symmetry breaking in strongly interacting two dimensional Dirac systems. The fermion induced quantum (multi-)criticality is described by Dirac fermions coupled to a dynamical order parameter that is composed of mass and emergent gauge fields. This is illustrated for the example of translational symmetry breaking due to charge-density wave order on the honeycomb lattice. Using a renormalization-group analysis we find that the putative emergent Lorentz invariance is violated. Finally, we identify that topological phase transitions are well described by this effective field theory.","2020-04-17","2020-02-26 11:10:30","2023-10-09 07:44:01","2020-02-26 11:10:30","155121","","15","101","","Phys. Rev. B","","","","","","","","","","","INSPIRE","1782303","arXiv.org","","7 citations (INSPIRE 2023/8/4) 4 citations w/o self (INSPIRE 2023/8/4) arXiv:1906.03892 [cond-mat.str-el] Citation Key: Christou:2020lbg","","/home/nchagnet/Zotero/storage/M8D3LU3N/Christou2020lbg.pdf","","","Condensed Matter - Strongly Correlated Electrons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKLBRI4C","journalArticle","2021","Trunin, Dmitrii A.","Pedagogical introduction to SYK model and 2D Dilaton Gravity","arXiv:2002.12187 [cond-mat, physics:hep-th]","","","10.3367/UFNe.2020.06.038805","http://arxiv.org/abs/2002.12187","SYK model and 2D dilaton gravity have recently attracted considerable attention from the high energy and condensed matter physics community. The success of these models is due to their remarkable properties. Following the original papers, we broadly discuss the properties of these models, including large $N$ diagrammatics, emergence of conformal symmetry in the IR limit, effective action, four-point functions and chaos. Also we briefly review some recent results in the topic. On the one hand, we try to be as specific as possible, i.e. reveal every detail and loophole in the discussion. On the other hand, we expect this review to be suitable even for a reader who is not familiar with these models.","2021","2020-02-28 07:37:49","2024-02-18 13:41:41","2020-02-28 07:37:49","225-261","","3","191","","Usp. Fiz. Nauk","","","","","","","","","","","INSPIRE","1782676","arXiv.org","","56 citations (INSPIRE 2024/2/18) 53 citations w/o self (INSPIRE 2024/2/18) tex.ids: trunin2020a arXiv:2002.12187 [hep-th] Citation Key: Trunin:2020vwy","","/home/nchagnet/Zotero/storage/SUKUBESA/Trunin2020vwy.pdf","","","Condensed Matter - Strongly Correlated Electrons; High Energy Physics - Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAKXD5RU","book","2015","Coleman, Piers","Introduction to many body physics","","978-1-139-02091-6","","","http://ezproxy.uniandes.edu.co:8080/login?url=https://doi.org/10.1017/CBO9781139020916","","2015","2020-03-10 11:13:16","2023-10-09 07:43:57","2020-03-10 11:13:16","","","","","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 1008644727","","/home/nchagnet/Zotero/storage/9EF882EV/coleman2015.pdf","","","⛔ No INSPIRE recid found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4TEYU2B","journalArticle","2017","McGreevy, John","TASI lectures on quantum matter (with a view toward holographic duality)","New Frontiers in Fields and Strings","","","10.1142/9789813149441_0004","http://arxiv.org/abs/1606.08953","These are notes from my lectures at TASI 2015. The goal is to provide context for the study of strongly-correlated quantum many-body systems using quantum field theory, and possibly string theory.","2017","2020-03-26 08:04:07","2023-10-09 07:43:55","2020-03-26 08:04:07","215-296","","","","","arXiv:1606.08953 [hep-th]","","","","","","","","","","","INSPIRE","1472992","arXiv.org","","26 citations (INSPIRE 2023/3/31) 25 citations w/o self (INSPIRE 2023/3/31) arXiv:1606.08953 [hep-th] Citation Key: McGreevy:2016myw","","/home/nchagnet/Zotero/storage/TEIDENQM/McGreevy2016myw.pdf","","To Read","High Energy Physics - Theory; Condensed Matter - Strongly Correlated Electrons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
